"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL245533";"";"None";"399.88";"0";"4.31";"21";"CCOC(=O)N1CCC(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)CC1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"18.59";"0.36";"3.12";"8.94";"0";"CHEMBL886370";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139954";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL398601";"";"None";"473.58";"0";"4.77";"8c";"N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCN(S(=O)(=O)c1ccccc1)C2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897067";"Inhibition of human recombinant full length JNK1alpha1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL234838";"GW572738X";"None";"300.36";"0";"3.89";"5e";"N#Cc1c(NC(=O)c2ccccc2F)sc2c1CCCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897067";"Inhibition of human recombinant full length JNK1alpha1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL4874549";"";"None";"307.40";"0";"1.50";"36";"CC(C)(C)Nc1nc(N[C@H]2CC[C@H](O)CC2)ncc1C(N)=O";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"25.65";"0.49";"6.39";"6.97";"0";"CHEMBL4842273";"Inhibition of JNK1 (unknown origin) assessed as reduction in phosphorylated ULight-labeled 4EBP1 peptide measured after 1 hr by time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4840378";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";""
"CHEMBL2152388";"";"None";"485.54";"0";"3.26";"10";"COC(=O)c1c(Cc2ccc(C(=O)NC(C)(C)CO)cc2)c(=O)c2cccnc2n1-c1ccccc1";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"15.13";"0.28";"4.09";"6.65";"0";"CHEMBL2153878";"Inhibition of JNK1 after 30 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2150995";"1";"Scientific Literature";"ACS Med Chem Lett";"2012";"None";"";"";""
"CHEMBL2380584";"";"None";"439.54";"0";"3.80";"23e";"CCOc1cc2c(-c3cccc(S(N)(=O)=O)c3)n[nH]c2cc1-c1cnn(CC(C)C)c1";"IC50";"'='";"441.0";"nM";"6.36";"";"";"UO_0000065";"14.46";"0.28";"2.56";"5.48";"0";"CHEMBL2383387";"Inhibition of JNK1 (unknown origin) using ATF2 as substrate measured after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380259";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL2380575";"";"None";"295.34";"0";"3.59";"9b";"CCOc1ccc2[nH]nc(-c3cccc(NC(C)=O)c3)c2c1";"IC50";"'='";"79.5";"nM";"7.10";"";"";"UO_0000065";"24.04";"0.44";"3.51";"10.59";"0";"CHEMBL2383387";"Inhibition of JNK1 (unknown origin) using ATF2 as substrate measured after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380259";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";""
"CHEMBL1923201";"";"None";"417.34";"0";"4.46";"10n";"NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F";"IC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"17.63";"0.33";"2.90";"7.69";"0";"CHEMBL1925288";"Inhibition of JNK1 using biotinylated-ATF2 as substrate by HTRF assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921763";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL2204100";"";"None";"469.56";"0";"2.49";"24f";"COC(=O)c1c(CN2CCC(S(C)(=O)=O)CC2)c(=O)c2ccc(C)nc2n1-c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2216094";"Inhibition of human JNK1 alpha1 using GST-tagged ATF2 as substrate and [gamma33P]ATP incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1946837";"";"None";"427.50";"0";"4.65";"2, CC-359";"N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1";"IC50";"'='";"270.0";"nM";"6.57";"";"";"UO_0000065";"15.37";"0.29";"1.92";"7.01";"0";"CHEMBL1947746";"Inhibition of full length Hexa-His-tagged JNK1 using GST-tagged cJun and [gamma33P]ATP as substrate after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1944604";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL3884319";"";"None";"386.45";"0";"4.24";"33";"CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"12.94";"0.24";"0.76";"6.38";"0";"CHEMBL3876136";"Inhibition of human recombinant full length His-tagged MAPK8 expressed in baculovirus expression system";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875183";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";""
"CHEMBL389685";"";"None";"118.14";"0";"1.56";"3";"c1cnc2[nH]ccc2c1";"IC50";"'>'";"667000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1820097";"Inhibition of JNK1 expressed in Escherichia coli or baculovirus-infected insect cells by TR-FRET assay";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1817560";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";""
"CHEMBL1950290";"";"None";"402.45";"0";"4.14";"2";"CC(C)Nc1ncc2nc(Nc3c(F)cccc3F)n([C@H]3CC[C@@H](O)CC3)c2n1";"IC50";"'='";"160.0";"nM";"6.80";"";"";"UO_0000065";"16.89";"0.32";"2.66";"7.73";"0";"CHEMBL1952891";"Inhibition of hexa-His-tagged JNK1 expressed in baculoviral system using GST-tagged c-Jun as substrate preincubated for 15 mins prior ATP addition measured after 60 mins by scintillation counting";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1949521";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";""
"CHEMBL1644615";"";"None";"478.56";"0";"4.28";"37";"O=c1n(Cc2ccccn2)nc(-c2ccnc(NC3CCOCC3)c2)n1-c1ccc2ccccc2c1";"IC50";"'='";"990.0";"nM";"6.00";"";"";"UO_0000065";"12.55";"0.23";"1.72";"6.91";"0";"CHEMBL1648827";"Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL1644619";"";"None";"387.44";"0";"3.37";"11";"O=c1[nH]nc(-c2ccnc(NC3CCCOC3)c2)n1-c1ccc2ccccc2c1";"IC50";"'='";"740.0";"nM";"6.13";"";"";"UO_0000065";"15.82";"0.29";"2.76";"7.23";"0";"CHEMBL1648827";"Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641539";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";""
"CHEMBL3577867";"";"None";"372.47";"0";"2.41";"12";"CCNC(=O)N[C@H]1CC[C@H](Nc2ncc3ccc(=O)n(C(C)C)c3n2)CC1";"IC50";"'='";"23.0";"nM";"7.64";"";"";"UO_0000065";"20.51";"0.39";"5.23";"7.57";"0";"CHEMBL3578953";"Inhibition of JNK1 (unknown origin) using biotinylated FL-ATF-2 as substrate after 1 hr by homogeneous time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576797";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";"";""
"CHEMBL2425647";"";"None";"310.36";"0";"1.90";"9";"O[C@H]1CC[C@H](Nc2nccc(-c3nnc4ccccn34)n2)CC1";"IC50";"'='";"570.0";"nM";"6.24";"";"";"UO_0000065";"20.12";"0.37";"4.34";"7.08";"0";"CHEMBL2429340";"Inhibition of human JNK1 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424622";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL232601";"GW846105X";"None";"401.49";"0";"4.71";"11a";"N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897067";"Inhibition of human recombinant full length JNK1alpha1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL2420564";"";"None";"445.52";"0";"3.06";"27";"O=C(N[C@H](CO)c1ccccc1)c1ccc2nc(N[C@H]3CC[C@H](O)CC3)c3nccn3c2c1";"IC50";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"16.10";"0.30";"4.11";"6.42";"0";"CHEMBL2424214";"Inhibition of JNK1 in human Jurkat cell lysates using desthiobiotin-tagged ATP probe AX9989 followed by trypsinization by LC/MS analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"Jurkat";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307526";"";"";""
"CHEMBL245334";"";"None";"398.90";"0";"2.90";"17";"CNC(=O)CN1CCC[C@H](Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)C1";"IC50";"'='";"139.0";"nM";"6.86";"";"";"UO_0000065";"17.19";"0.33";"3.96";"7.98";"0";"CHEMBL886370";"Inhibition of JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139954";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL1767295";"";"None";"314.41";"0";"2.91";"69, BI-101C11";"NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)CCCC2";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"17.31";"0.34";"2.53";"7.54";"0";"CHEMBL1768207";"Inhibition of JNK1 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL1767293";"";"None";"348.43";"0";"1.20";"66, BI-101C6";"NC(=O)c1ccsc1NC(=O)CN1CCN(Cc2ccco2)CC1";"IC50";"'='";"7600.0";"nM";"5.12";"";"";"UO_0000065";"14.69";"0.29";"3.92";"5.58";"0";"CHEMBL1768207";"Inhibition of JNK1 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL1767281";"";"None";"296.30";"0";"2.31";"54, BI-98H1";"NC(=O)c1ccsc1NC(=O)Cc1ccc(F)cc1F";"IC50";"'='";"9700.0";"nM";"5.01";"";"";"UO_0000065";"16.92";"0.34";"2.70";"6.94";"0";"CHEMBL1768207";"Inhibition of JNK1 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL1767132";"";"None";"324.41";"0";"3.49";"5e, BI-98D12";"Cc1cc(C(N)=O)c(NC(=O)Cc2cccc3ccccc23)s1";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1768207";"Inhibition of JNK1 by TR-FRET assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1764959";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";""
"CHEMBL218419";"";"None";"452.49";"0";"2.67";"16e";"COc1ccc(Oc2nc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc(N)c2C#N)cc1";"IC50";"'='";"420.0";"nM";"6.38";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL374431";"";"None";"428.51";"0";"2.44";"16d";"CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CCCC3)n2)cc1";"IC50";"'='";"390.0";"nM";"6.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL218657";"";"None";"370.43";"0";"1.90";"15n";"C/C=C\c1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL853925";"Inhibition of JNK1 by ATF2 phosphorylation assay";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139733";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL233001";"GW620972X";"None";"332.43";"0";"4.90";"5a";"N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL897067";"Inhibition of human recombinant full length JNK1alpha1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148840";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";""
"CHEMBL3655587";"";"None";"386.48";"0";"2.06";"BDBM104973";"CS(=O)(=O)N[C@H]1CC[C@H](Nc2nccc(-c3cnc4ccccn34)n2)CC1";"IC50";"'='";"56.7";"nM";"7.25";"";"223529";"UO_0000065";"18.75";"0.37";"5.19";"7.15";"0";"CHEMBL3705093";"In Vitro Inhibition Assay: Inhibition assay using JNK kinase.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638465";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL2333884";"";"None";"484.95";"0";"3.94";"61";"NCc1ccc(C(=O)NC(c2ccc(Cl)cc2)c2nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]2)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2346256";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2333898";"";"None";"391.86";"0";"3.44";"50";"O=c1[nH]c([C@@H]2CNC[C@H]2c2ccc(Cl)cc2)nc2ccc(-c3cn[nH]c3)cc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2346256";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2333896";"";"None";"381.82";"0";"3.02";"48";"COc1cc(-c2cn[nH]c2)cc2c(=O)[nH]c(C(N)c3cccc(Cl)c3)nc12";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2346256";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2334288";"";"None";"347.38";"0";"2.37";"24";"COc1ccc(C(N)c2nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]2)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2346256";"Inhibition of JNK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331421";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL2425648";"";"None";"309.37";"0";"2.51";"10";"O[C@H]1CC[C@H](Nc2nccc(-c3cnc4ccccn34)n2)CC1";"IC50";"'='";"87.0";"nM";"7.06";"";"";"UO_0000065";"22.82";"0.42";"4.55";"9.37";"0";"CHEMBL2429340";"Inhibition of human JNK1 assessed as inhibition of GST-tagged ATF2 (19 to 96) phosphorylation incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]-ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424622";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
"CHEMBL3577856";"";"None";"284.36";"0";"2.62";"2";"O[C@H]1CC[C@H](Nc2ncc3ccc(C4CC4)nc3n2)CC1";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"21.73";"0.40";"3.56";"8.71";"0";"CHEMBL3578953";"Inhibition of JNK1 (unknown origin) using biotinylated FL-ATF-2 as substrate after 1 hr by homogeneous time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576797";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3577869";"";"None";"412.54";"0";"3.34";"14";"CC(C)n1c(=O)ccc2cnc(N[C@H]3CC[C@H](NC(=O)NC4CCCC4)CC3)nc21";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"17.93";"0.34";"4.06";"7.33";"0";"CHEMBL3578953";"Inhibition of JNK1 (unknown origin) using biotinylated FL-ATF-2 as substrate after 1 hr by homogeneous time-resolved fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576797";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";"";""
"CHEMBL3679521";"";"None";"490.35";"1";"5.01";"BDBM100542";"O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(-c2cn[nH]c2)nc1";"IC50";"'='";"740.0";"nM";"6.13";"";"217753";"UO_0000065";"12.50";"0.25";"1.12";"6.62";"0";"CHEMBL3705299";"In Vitro Enzyme Assay: In vitro JNK1 assay.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638467";"37";"BindingDB Database";"";"2013";"None";"";"";""
"CHEMBL468619";"";"None";"492.52";"0";"3.19";"10";"COc1ccc(NC(=O)CN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1";"IC50";"'='";"3162.0";"nM";"5.50";"";"";"UO_0000065";"11.17";"0.21";"2.31";"3.66";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL459538";"";"None";"489.51";"0";"3.99";"36";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(C)=O)CCC2";"IC50";"'='";"7943.0";"nM";"5.10";"";"";"UO_0000065";"10.42";"0.19";"1.11";"3.69";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL465789";"";"None";"546.61";"1";"3.92";"39";"COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CCN(C)C)CCC2";"IC50";"'='";"7943.0";"nM";"5.10";"";"";"UO_0000065";"9.33";"0.17";"1.18";"3.60";"0";"CHEMBL1033173";"Inhibition of His-tagged JNK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL574588";"";"None";"336.41";"1";"5.41";"(S)-9b";"Cc1ccc(-c2ccc3occ(-c4ccc([S@+](C)[O-])cc4)c3c2)o1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1041530";"Inhibition of N-terminal FLAG-tagged JNK1 by [gamma-33-P]ATP based assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2276";"c-Jun N-terminal kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154165";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";""
