,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,dundee_matches
730,Cc1cc(C(=O)n2cc(CNC(=O)C(C)(C)C(N)=O)c(=O)c3ccc(Cl)cc32)c(C)o1,c1cc(Cl)cc2n([*])cc(CNC(=O)[*])c(=O)c12,c1(C(*)=O)cc(C)oc1C|C(N)(=O)C(*)(C)C,True,False,True,['beta-keto/anhydride']
731,CSC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1sc2ccc(C(NCc3cn([*])c4c(ccc(Cl)c4)c3=O)=O)cc2n1,*C(SC)=O,True,False,True,['thioester']
732,O=C(NCc1cn(C(=O)c2ccc(Br)nc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1sc2ccc(C(NCc3cn([*])c4c(ccc(Cl)c4)c3=O)=O)cc2n1,c1ccccc1C(*)=O,True,False,True,['2-halo pyridine']
733,O=C(NCc1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c12c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn([*])c1cc(Cl)cc2,*C(=O)c1ccc([N+](=O)[O-])cc1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
734,O=C(NCc1cn(C(=O)c2ccnc(Cl)c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c12c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn([*])c1cc(Cl)cc2,C(*)(c1cc(Cl)ncc1)=O,True,False,True,['2-halo pyridine']
735,Nc1cccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)c1,c12c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn([*])c1cc(Cl)cc2,C(=O)(*)c1cccc(N)c1,True,False,True,['aniline']
736,Cc1c(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cccc1[N+](=O)[O-],c12c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn([*])c1cc(Cl)cc2,c1(C)c([N+](=O)[O-])cccc1C(*)=O,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
737,CN(C)CC#CCN(c1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1)S(C)(=O)=O,n1(-c2ccccc2)c2cc([*])ccc2c(=O)c(CNC(c2cc3c(scn3)cc2)=O)c1,C(#CCN(C)C)CN(S(=O)(C)=O)*,False,False,True,['triple bond']
738,O=C(NCc1cn(-c2ccccc2)c2cc(-c3ccc(C#CCO)cc3)ccc2c1=O)c1ccc2scnc2c1,n1(-c2ccccc2)c2cc([*])ccc2c(=O)c(CNC(c2cc3c(scn3)cc2)=O)c1,C(CO)#Cc1ccc(*)cc1,False,False,True,['triple bond']
739,NCCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,n1(-c2ccccc2)c2cc([*])ccc2c(=O)c(CNC(c2cc3c(scn3)cc2)=O)c1,C(N)CCN*,True,False,True,['Aliphatic long chain']
740,NNC(=O)NCc1cn(C(=O)C23CCC4CC2CC3C4)c2cc(Cl)ccc2c1=O,n1([*])cc(CNC(=O)[*])c(=O)c2c1cc(Cl)cc2,C12CC3CC(C1(C(*)=O)CC3)C2|NN*,True,False,True,"['acyl hydrazine', 'hydrazine', 'Oxygen-nitrogen single bond']"
741,CC(=O)n1cc(CNC(=O)Nc2cccc(N=C=S)c2)c(=O)c2ccc(Cl)cc21,n1([*])cc(CNC(=O)[*])c(=O)c2c1cc(Cl)cc2,CC(=O)*|c1c(N*)cccc1N=C=S,True,False,True,['Thiocarbonyl group']
742,CC(NC(=O)NCc1cn(C(=O)c2ccc(N)cc2)c2cc(Cl)ccc2c1=O)c1ccccc1,n1([*])cc(CNC(=O)[*])c(=O)c2c1cc(Cl)cc2,c1c(N)ccc(C(*)=O)c1|N(C(c1ccccc1)C)*,True,False,True,['aniline']
743,CC(C)(C)C(=O)NCc1cn(-c2c(N)c(=O)c2=O)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,*C(C)(C)C|c1(N)c(=O)c(=O)c1*,True,False,True,['diketo group']
744,NCCCCC(NC(=O)Cc1ccccc1Cl)C(=O)n1cc(CNC(N)=O)c(=O)c2ccc(Cl)cc21,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,*N|N(C(Cc1c(Cl)cccc1)=O)C(C(*)=O)CCCCN,True,False,True,['Aliphatic long chain']
745,CC(C)(C)NC(=O)NCc1cn(C(=O)NC2CCCCCCC2)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,CC(N*)(C)C|C1CCC(NC(*)=O)CCCC1,True,True,False,[]
746,CNC(=O)NC(=O)NCc1cn(C(=O)N2CCCCCCC2)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,CNC(=O)N*|N1(C(*)=O)CCCCCCC1,True,True,False,[]
747,C#CC(=O)n1cc(CNC(=O)Nc2ccc(Cl)cc2)c(=O)c2ccc(Cl)cc21,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,Clc1ccc(N*)cc1|C(C#C)(*)=O,True,False,True,['triple bond']
748,CNC(=O)NCc1cn(C(=O)Cc2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,N(*)C|C(Cc1ccc(Cl)nc1)(*)=O,True,False,True,['2-halo pyridine']
749,CN1CCN(C(=O)NCc2cn(C(=O)c3ccnc(Cl)c3)c3cc(Cl)ccc3c2=O)CC1,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,N1(*)CCN(C)CC1|c1cc(C(=O)*)cc(Cl)n1,True,False,True,['2-halo pyridine']
750,CSC(=O)NCc1cn(C(=O)c2cnc(SC)s2)c2cc(Cl)ccc2c1=O,[*]C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)=O,S(C)*|c1(C(=O)*)cnc(SC)s1,True,False,True,['thioester']
751,NC(N)=NCCC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1(Cl)ccc2c(n([*])cc(CNC(c3ccc4scnc4c3)=O)c2=O)c1,C(N)(=O)*,True,False,True,['imine']
752,CNC(=O)n1cc(CNC(=O)NC(CS)C(=O)O)c(=O)c2ccc(Cl)cc21,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],*C(=O)NC|C(S)C(N*)C(O)=O,True,False,True,['thiol']
753,CCCCNC(=O)NCc1cn(C(N)=O)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],C(=O)(*)N|N(CCCC)*,True,False,True,['Aliphatic long chain']
754,CC(C)(NC(=O)NCc1cn(C(N)=O)c2cc(Cl)ccc2c1=O)C(Cl)(Cl)Cl,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],C(=O)(N)*|ClC(Cl)(Cl)C(C)(C)N*,True,False,True,['alkyl halide']
755,CC(C)(C)OC(=O)NCc1cn(C(=O)CCl)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],C(C(*)=O)Cl|*OC(C)(C)C,True,False,True,['alkyl halide']
756,CC(C)(C)C=NNC(=O)NCc1cn(C(N)=O)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],O=C(*)N|C(C(C)(C)C)=NN*,True,False,True,['Oxygen-nitrogen single bond']
757,C=CCN1CCCC1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1sc2c(cc(C(=O)NCc3cn([*])c4c(ccc(Cl)c4)c3=O)cc2)n1,N1(CC=C)C(C(=O)*)CCC1,True,False,True,['isolated alkene']
758,NC(=O)c1cc(NC(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc([N+](=O)[O-])c1,c1sc2c(cc(C(=O)NCc3cn([*])c4c(ccc(Cl)c4)c3=O)cc2)n1,c1([N+]([O-])=O)cc(NC(*)=O)cc(C(=O)N)c1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
759,C#CC1CCN(c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)C1,s1c2c(nc1)cc(C(=O)NCc1cn(-c3ccccc3)c3c(c1=O)ccc([*])c3)cc2,C(#C)C1CN(*)CC1,False,False,True,['triple bond']
760,O=C(NCc1cn(-c2ccccc2)c2cc(NCC(F)(F)C(F)(F)F)ccc2c1=O)c1ccc2scnc2c1,s1c2c(nc1)cc(C(=O)NCc1cn(-c3ccccc3)c3c(c1=O)ccc([*])c3)cc2,C(N*)C(C(F)(F)F)(F)F,False,False,True,['perfluorinated chain']
761,CC1(C)CC(NC(=O)NCc2cn(C(=O)C(Cl)(Cl)Cl)c3cc(Cl)ccc3c2=O)CCN1,C(=O)([*])NCc1cn([*])c2cc(Cl)ccc2c1=O,C1CC(N*)CC(C)(C)N1|ClC(Cl)(C(*)=O)Cl,True,False,True,['alkyl halide']
762,CC(=O)n1cc(CNC(=O)NC(=S)N(CCCl)CC(Cl)Cl)c(=O)c2ccc(Cl)cc21,C(=O)([*])NCc1cn([*])c2cc(Cl)ccc2c1=O,ClC(CN(C(N*)=S)CCCl)Cl|O=C(C)*,True,False,True,"['alkyl halide', 'Thiocarbonyl group']"
763,O=C(NCc1cn(C(=O)C(Cl)(Cl)Cl)c2cc(Cl)ccc2c1=O)Nc1ccc(Cl)cc1Cl,C(=O)([*])NCc1cn([*])c2cc(Cl)ccc2c1=O,Clc1c(N*)ccc(Cl)c1|ClC(Cl)(C(*)=O)Cl,False,False,True,['alkyl halide']
764,NC(=O)NCc1cn(C(=O)C(Cl)Br)c2cc(Cl)ccc2c1=O,C(=O)([*])NCc1cn([*])c2cc(Cl)ccc2c1=O,N*|C(C(=O)*)(Br)Cl,True,False,True,['alkyl halide']
765,C#CCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c3ccc([*])cc32)cc1,C#CC*,True,False,True,['triple bond']
766,C#CCCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c3ccc([*])cc32)cc1,C(#C)CC*,True,False,True,['triple bond']
767,CC(C)=CCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c3ccc([*])cc32)cc1,C(C)(=CC*)C,False,False,True,['isolated alkene']
768,O=C(NCc1cn(C(=O)c2ccc(Cl)cc2)c2cc(Cl)ccc2c1=O)NC1CCCCCCC1,[*]C(=O)NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2,C1CC(N*)CCCCC1|*C(c1ccc(Cl)cc1)=O,True,True,False,[]
769,O=C(NCc1cn(C(=O)CCl)c2cc(Cl)ccc2c1=O)NC(=O)C(Cl)(Cl)Cl,[*]C(=O)NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2,ClC(Cl)(Cl)C(N*)=O|ClCC(=O)*,True,False,True,['alkyl halide']
770,NC(=O)NCc1cn(C(=O)C2CC=CC2)c2cc(Cl)ccc2c1=O,[*]C(=O)NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2,N*|O=C(*)C1CC=CC1,True,False,True,['isolated alkene']
771,CC(=O)n1cc(CNC(=O)Nc2cccc(N)c2)c(=O)c2ccc(Cl)cc21,[*]C(=O)NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2,c1c(N)cccc1N*|*C(=O)C,True,False,True,['aniline']
772,C#CCOC1CCN(c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)CC1,c12ccc([*])cc1n(-c1ccccc1)cc(CNC(c1cc3c(scn3)cc1)=O)c2=O,C(#C)COC1CCN(*)CC1,False,False,True,['triple bond']
773,O=C(NCc1cn(C(=O)CCS)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1c2cc(C(NCc3c(=O)c4ccc(Cl)cc4n([*])c3)=O)ccc2sc1,*C(=O)CCS,True,False,True,['thiol']
774,CCCCCNC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,n1c2cc(C(NCc3c(=O)c4ccc(Cl)cc4n([*])c3)=O)ccc2sc1,*C(=O)NCCCCC,True,False,True,['Aliphatic long chain']
775,CC1(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)CO1,n1c2cc(C(NCc3c(=O)c4ccc(Cl)cc4n([*])c3)=O)ccc2sc1,*C(C1(C)CO1)=O,True,False,True,['Three-membered heterocycle']
776,O=C(NCc1cn(C(=O)c2ccc(Cl)nc2Cl)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1c2cc(C(NCc3c(=O)c4ccc(Cl)cc4n([*])c3)=O)ccc2sc1,c1(Cl)c(C(*)=O)ccc(Cl)n1,True,False,True,['2-halo pyridine']
777,Nc1cc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)ccc1Cl,n1c2cc(C(NCc3c(=O)c4ccc(Cl)cc4n([*])c3)=O)ccc2sc1,c1(N)cc(C(*)=O)ccc1Cl,True,False,True,['aniline']
778,C=C(C#N)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,C(c1cc2c(cc1)scn2)(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,N#CC(*)=C,True,False,True,['conjugated nitrile group']
779,O=C(NCc1cn(C(=O)c2cccc(C(=O)N3CCCCCCC3)c2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,C(c1cc2c(cc1)scn2)(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,N1(C(=O)c2cccc(C(*)=O)c2)CCCCCCC1,False,True,False,[]
780,Nc1ccccc1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,C(c1cc2c(cc1)scn2)(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,Nc1ccccc1C(=O)*,True,False,True,['aniline']
781,O=C(NCc1cn(C(=O)C2=NS(=O)(=O)SC2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,C(c1cc2c(cc1)scn2)(NCc1c(=O)c2c(n([*])c1)cc(Cl)cc2)=O,S1CC(C(*)=O)=NS1(=O)=O,False,False,True,['disulphide']
782,O=C(NCc1cn(-c2ccccc2)c2cc(-c3cc(Cl)ccc3[N+](=O)[O-])ccc2c1=O)c1ccc2scnc2c1,c1c2c(=O)c(CNC(c3ccc4scnc4c3)=O)cn(-c3ccccc3)c2cc([*])c1,Clc1ccc([N+](=O)[O-])c(*)c1,False,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
783,NC(=O)NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,c1c2n([*])cc(CNC(=O)[*])c(=O)c2ccc1Cl,*C(=O)c1ccc(Cl)nc1|N*,True,False,True,['2-halo pyridine']
784,CC(C)(NC(=N)N)C(=O)NCc1cn(C(N)=O)c2cc(Cl)ccc2c1=O,c1c2n([*])cc(CNC(=O)[*])c(=O)c2ccc1Cl,C(=O)(*)N|C(=N)(N)NC(C)(*)C,True,False,True,['imine']
785,CC1(C)C2CCC(NC(=O)NCc3cn(C(=O)c4cc([N+](=O)[O-])ccc4O)c4cc(Cl)ccc4c3=O)(C2)C1(C)C,c1c2n([*])cc(CNC(=O)[*])c(=O)c2ccc1Cl,c1(O)c(C(*)=O)cc([N+](=O)[O-])cc1|N(C12C(C)(C)C(C)(C)C(C1)CC2)*,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
786,Nc1ccc(C(=O)n2cc(CNC(=O)NC3CCCCCCC3)c(=O)c3ccc(Cl)cc32)cn1,c1(CNC([*])=O)cn([*])c2c(ccc(Cl)c2)c1=O,C1(N*)CCCCCCC1|c1c(C(=O)*)ccc(N)n1,True,True,False,[]
787,CN(C)C(=O)NCc1cn(C(=O)c2cccc([N+](=O)[O-])c2)c2cc(Cl)ccc2c1=O,c1(CNC([*])=O)cn([*])c2c(ccc(Cl)c2)c1=O,N(C)(*)C|*C(=O)c1cc([N+]([O-])=O)ccc1,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
788,CC(=O)Nc1cccc(C(C)(O)C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c1,c1ccccc1-n1c2c(ccc([*])c2)c(=O)c(CNC(=O)c2ccc3c(ncs3)c2)c1,C(c1cccc(NC(C)=O)c1)(C#C*)(O)C,False,False,True,['triple bond']
789,CC(O)C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccccc1-n1c2c(ccc([*])c2)c(=O)c(CNC(=O)c2ccc3c(ncs3)c2)c1,OC(C)C#C*,True,False,True,['triple bond']
790,O=C(NCc1cn(C(=O)CNCCO)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,n1([*])c2c(c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)c1)ccc(Cl)c2,*C(=O)CNCCO,True,False,True,['Aliphatic long chain']
791,CNCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1([*])cc2n(-c3ccccc3)cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c2cc1,N(*)CCNC,True,False,True,['Aliphatic long chain']
792,CC(N)=NCC(=O)n1cc(CNC(=O)NC(C)C(C)(C)C)c(=O)c2ccc(Cl)cc21,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,*NC(C(C)(C)C)C|NC(C)=NCC(=O)*,True,False,True,['imine']
793,CC(C)C(=O)n1cc(CNC(=O)N=C(N)N)c(=O)c2ccc(Cl)cc21,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C(N)(=N*)N|O=C(*)C(C)C,True,False,True,['imine']
794,CC(=O)n1cc(CNC(=O)N=C(N)N)c(=O)c2ccc(Cl)cc21,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,C(N)(N)=N*|C(*)(C)=O,True,False,True,['imine']
795,C#CCCCC(=O)n1cc(CNC(=O)NC)c(=O)c2ccc(Cl)cc21,c1c(Cl)ccc2c(=O)c(CNC(=O)[*])cn([*])c12,N(C)*|*C(CCCC#C)=O,True,False,True,"['Aliphatic long chain', 'triple bond']"
796,O=C(NCc1cn(C(=O)Cc2ccc3c(c2)OCO3)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1cc(C(=O)NCc2c(=O)c3ccc(Cl)cc3n([*])c2)cc2c1scn2,O1c2ccc(CC(*)=O)cc2OC1,False,False,True,['acetal']
797,CCCCCNC(=O)NCc1cn(C(C)=O)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],*C(=O)C|C(C)CCCN*,True,False,True,['Aliphatic long chain']
798,NC(=O)n1cc(CNC(=O)N2CC=CC2)c(=O)c2ccc(Cl)cc21,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],*C(=O)N|C1C=CCN1*,True,False,True,['isolated alkene']
799,CSC(=O)n1cc(CNC(=O)NCCc2ccc(Cl)cc2)c(=O)c2ccc(Cl)cc21,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],C(SC)(*)=O|N(CCc1ccc(Cl)cc1)*,True,False,True,['thioester']
800,O=C(NCc1cn(C(=O)C2CCCO2)c2cc(Cl)ccc2c1=O)NN=C1CCCCC1,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],C1C(C(*)=O)OCC1|C1C(=NN*)CCCC1,True,False,True,['Oxygen-nitrogen single bond']
801,CCCCNC(=O)NCc1cn(C(=O)Nc2ccc(Cl)c(Cl)c2)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],N(C(*)=O)c1cc(Cl)c(Cl)cc1|C(CC)CN*,True,False,True,['Aliphatic long chain']
802,O=C(O)CCCNC(=O)NCc1cn(C(=O)c2ccccc2)c2cc(Cl)ccc2c1=O,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],c1cccc(C(*)=O)c1|*NCCCC(O)=O,True,False,True,['Aliphatic long chain']
803,CC(C)(C(=O)NCc1cn(C(=O)c2ccccc2)c2cc(Cl)ccc2c1=O)C(F)(F)C(F)(F)F,O=C(NCc1c(=O)c2ccc(Cl)cc2n([*])c1)[*],c1ccccc1C(*)=O|C(C(F)(F)F)(F)(F)C(C)(C)*,True,False,True,['perfluorinated chain']
804,CC1(C)CC(Br)(Br)C1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(C(=O)NCc2cn([*])c3c(c2=O)ccc(Cl)c3)ccc2c1ncs2,C1C(C)(C)C(C(*)=O)C1(Br)Br,False,False,True,['alkyl halide']
805,N#Cc1ccc(N)cc1C(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c(C(=O)NCc2cn([*])c3c(c2=O)ccc(Cl)c3)ccc2c1ncs2,c1(N)cc(C(*)=O)c(C#N)cc1,False,False,True,['aniline']
806,CCCCOc1ccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,C(C)CCOc1ccc(*)cc1,False,False,True,['Aliphatic long chain']
807,C#CCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,N(CC#C)*,True,False,True,['triple bond']
808,CCNC(=O)NCc1cn(C(=O)c2ccc(N)cc2)c2cc(Cl)ccc2c1=O,[*]n1c2c(ccc(Cl)c2)c(=O)c(CNC([*])=O)c1,*C(=O)c1ccc(N)cc1|*NCC,True,False,True,['aniline']
809,NC(N)=NC(=O)NCc1cn(C(=O)c2ccc(Cl)cc2)c2cc(Cl)ccc2c1=O,[*]n1c2c(ccc(Cl)c2)c(=O)c(CNC([*])=O)c1,*C(c1ccc(Cl)cc1)=O|C(N)(N)=N*,True,False,True,['imine']
810,CCNC(=O)NCc1cn(C(=O)C(C)Cl)c2cc(Cl)ccc2c1=O,[*]n1c2c(ccc(Cl)c2)c(=O)c(CNC([*])=O)c1,NC(*)=O|C12CC3(N*)CC(CC(C3)C1)C2,True,False,True,['alkyl halide']
811,O=C(NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc2n([*])c1,c1(C(=O)*)ccco1,True,False,True,['2-halo pyridine']
812,CC(C)=CCCC(C)=CC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,Clc1cc2n([*])cc(CNC(=O)c3cc4c(cc3)scn4)c(=O)c2cc1,C(CCC=C(C)C)(=CC(*)=O)C,False,False,True,['isolated alkene']
813,C#CC(C)(C)NC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,Clc1cc2n([*])cc(CNC(=O)c3cc4c(cc3)scn4)c(=O)c2cc1,C(NC(*)=O)(C)(C)C#C,True,False,True,['triple bond']
814,CC1(S)CCN(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)C1,Clc1cc2n([*])cc(CNC(=O)c3cc4c(cc3)scn4)c(=O)c2cc1,C1C(S)(C)CCN1C(*)=O,True,False,True,['thiol']
815,O=C(NCc1cn(C(=O)c2ccc(CBr)cc2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,Clc1cc2n([*])cc(CNC(=O)c3cc4c(cc3)scn4)c(=O)c2cc1,c1c(C(=O)*)ccc(CBr)c1,True,False,True,['alkyl halide']
816,O=C(NCc1cn(-c2ccccc2)c2cc(Nc3ccc(O)cc3)ccc2c1=O)c1ccc2scnc2c1,c1c(C(NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)=O)ccc2c1ncs2,*Nc1ccc(O)cc1,False,False,True,['hydroquinone']
817,CCOC(C)(C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1)c1ccccc1,c1c(C(NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)=O)ccc2c1ncs2,C(C)OC(C#C*)(c1ccccc1)C,False,False,True,['triple bond']
818,CC(C)Nc1ccc(-c2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)c(Cl)n1,c1c(C(NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)=O)ccc2c1ncs2,c1(Cl)c(*)ccc(NC(C)C)n1,False,False,True,['2-halo pyridine']
819,C=CCNC(=O)NCc1cn(C(=O)C2CCCO2)c2cc(Cl)ccc2c1=O,c1c2c(ccc1Cl)c(=O)c(CNC(=O)[*])cn2[*],*NCC=C|C1(C(=O)*)OCCC1,True,False,True,['isolated alkene']
820,NC(=O)NCc1cn(C(=O)c2cc([N+](=O)[O-])c3ccccc3c2)c2cc(Cl)ccc2c1=O,c1c2c(ccc1Cl)c(=O)c(CNC(=O)[*])cn2[*],*N|c1c2cc(C(=O)*)cc([N+](=O)[O-])c2ccc1,True,False,True,"['nitro group', 'Oxygen-nitrogen single bond']"
821,CC(C)NC(=O)NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,c1c2c(ccc1Cl)c(=O)c(CNC(=O)[*])cn2[*],CC(C)N*|c1(Cl)ccc(C(=O)*)cn1,True,False,True,['2-halo pyridine']
822,CC(C)(C)NC(=O)NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,c1c2c(ccc1Cl)c(=O)c(CNC(=O)[*])cn2[*],N(*)C(C)(C)C|C(*)(c1cnc(Cl)cc1)=O,True,False,True,['2-halo pyridine']
823,O=C(NCc1cn(C(=O)c2cc(O)ccc2O)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1(Cl)ccc2c(=O)c(CNC(=O)c3cc4c(cc3)scn4)cn([*])c2c1,*C(=O)c1c(O)ccc(O)c1,True,False,True,['hydroquinone']
824,C=CCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cc(-n2cc(CNC(=O)c3ccc4c(ncs4)c3)c(=O)c3c2cc([*])cc3)ccc1,C(*)C=C,True,False,True,['isolated alkene']
825,CN1CCCCC(O)(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)C1,c1cc(-n2cc(CNC(=O)c3ccc4c(ncs4)c3)c(=O)c3c2cc([*])cc3)ccc1,C1CC(C#C*)(O)CN(C)CC1,False,False,True,['triple bond']
